,charger_ID,city,address,provider,latitude,longitude,operator,type,power,zipcode
2578,EVB-P1521036_1,Amsterdam,Hendrik Hosstraat 50,EV-BOX,52.29955,4.997398,Vattenfall,AC,11.04,1106 ZN
2579,EVB-P1548460_1,Amsterdam,Postjeskade 61,EV-BOX,52.363435,4.853731,Vattenfall,AC,11.04,1058 DH
2580,ALF-0002164_1,Amsterdam,Des Presstraat 18,Alfen BV,52.350083,4.860115,Vattenfall,AC,11.04,1075 NZ
2581,EVB-P1514049_1,Amsterdam,Herengracht 129,EV-BOX,52.3757752118119,4.88900636441805,Vattenfall,AC,11.04,1015 BG
2582,EVB-P1928218_1,Amsterdam,Hofgeest 90,EV-BOX,52.311869,4.957226,Vattenfall,AC,11.04,1102 EE
2583,EVB-P1427127_1,Amsterdam,Frederik Hendrikstraat 149,EV-BOX,52.373255,4.872028,Vattenfall,AC,22.08,1052 HS
2584,ALF-0002163_1,Amsterdam,Valentijnkade 51,Alfen BV,52.358454,4.942583,Vattenfall,AC,11.04,1095 JK
2585,EVB-P1552476_1,Amsterdam,Trichtstraat 32,EV-BOX,52.294076,4.96806,Vattenfall,AC,11.04,1107 PK
2586,EVB-P1917153_1,Amsterdam,Vondelkerkstraat 1,EV-BOX,52.358429,4.859614,Vattenfall,AC,11.04,1054 KW
2587,ALF-0002166_1,Amsterdam,Ruysdaelkade 187,Alfen BV,52.351974,4.886689,Vattenfall,AC,11.04,1072 AV
2588,ALF-0003583_1,Amsterdam,De Wittenstraat 14,Alfen BV,52.3845581,4.8807136,Vattenfall,AC,11.04,1052 AV
2589,ALF-0002167_1,Amsterdam,Pruimenstraat 4,Alfen BV,52.410784,4.89653,Vattenfall,AC,11.04,1033 KM
2590,EVB-P1531047_1,Amsterdam,Geuzenkade 59,EV-BOX,52.37355,4.864576,Vattenfall,AC,11.04,1056 KN
2591,ALF-0003585_1,Amsterdam,Eerste Ceramstraat 22,Alfen BV,52.362999,4.940746,Vattenfall,AC,11.04,1095 BL
2592,EVB-P1552276_1,Amsterdam,Wethouder In het Veldstraat 153,EV-BOX,52.293526,4.993384,Vattenfall,AC,11.04,1107 BA
2593,ALF-0005535_1,Amsterdam,Confuciusplein 14,Alfen BV,52.3744573,4.8129185,Vattenfall,AC,11.04,1064 LG
2594,EVB-P1427126_1,Amsterdam,Klipperstraat 120,EV-BOX,52.404446,4.912835,Vattenfall,AC,22.08,1034 XM
2595,EVB-P1843512_1,Amsterdam,Remmerdenplein 72,EV-BOX,52.297597,4.974615,Vattenfall,AC,11.04,1106 AH
2596,ALF-0005534_1,Amsterdam,Minervalaan 60,Alfen BV,52.3471838,4.8722124,Vattenfall,AC,11.04,1077 PD
2597,ALF-0003584_1,Amsterdam,Lampenistenstraat 2,Alfen BV,52.373919,4.94883,Vattenfall,AC,11.04,1019 TH
2598,ALF-0005533_1,Amsterdam,Koos Vorrinkweg 5,Alfen BV,52.3527646,4.7999123,Vattenfall,AC,11.04,1069 JR
2599,EVB-P1916400_1,Amsterdam,Korte Van Eeghenstraat 1-1,EV-BOX,52.358322,4.875272,Vattenfall,AC,11.04,1071 ER
2600,EVB-P1427129_1,Amsterdam,Turbinestraat 7,EV-BOX,52.390366,4.85288,Vattenfall,AC,22.08,1014 AV
2601,ALF-0003586_1,Amsterdam,Burgemeester Cramergracht 182,Alfen BV,52.3746708,4.8329106,Vattenfall,AC,11.04,1064 AM
2602,EVB-P1427273_1,Amsterdam,Velserweg 28,EV-BOX,52.386495,4.845231,Vattenfall,AC,22.08,1014 AH
2603,EVB-P1607115_1,Amsterdam,Pasteurstraat 15,EV-BOX,52.349479,4.935425,Vattenfall,AC,11.04,1097 ER
2604,EVB-P1612281_1,Amsterdam,Meidoornweg 10,EV-BOX,52.386684,4.909443,Vattenfall,AC,11.04,1031 GG
2605,ALF-0002168_1,Amsterdam,Nieuwe Egelantiersstraat 3-2,Alfen BV,52.37539,4.876706,Vattenfall,AC,11.04,1015 WZ
2606,ALF-0003588_1,Amsterdam,Oudezijds Voorburgwal 316,Alfen BV,52.3698692,4.8942747,Vattenfall,AC,11.04,1012 GM
2607,ALF-0002171_1,Amsterdam,Max Planckstraat 29,Alfen BV,52.351639,4.946143,Vattenfall,AC,11.04,1098 TT
2608,ALF-0002170_1,Amsterdam,Lijnbaansgracht 255,Alfen BV,52.362718,4.884898,Vattenfall,AC,11.04,1017 RK
2609,EVB-P1427291_1,Amsterdam,Derde Hugo de Grootstraat 42,EV-BOX,52.373911,4.871768,Vattenfall,AC,11.04,1052 LM
2610,ALF-0003587_1,Amsterdam,Keizersgracht 444,Alfen BV,52.367613,4.884229,Vattenfall,AC,11.04,1016 GD
2611,ALF-0002200_2,Amsterdam,Spinozastraat 61,Alfen BV,52.36186,4.912381,Vattenfall,AC,11.04,1018 GV
2612,ALF-0003590_1,Amsterdam,Eerste Weteringplantsoen 2,Alfen BV,52.359697,4.889144,Vattenfall,AC,11.04,1017 SJ
2613,EVB-P1450063_2,Amsterdam,Jan Voermanstraat 3,EV-BOX,52.36807,4.84069,Vattenfall,AC,22.08,1069 ZN
2614,ALF-0003589_1,Amsterdam,Cilliersstraat 64,Alfen BV,52.356239,4.926358,Vattenfall,AC,11.04,1092 VR
2615,EVB-P1518019_1,Amsterdam,Jacob van Lennepkade 75,EV-BOX,52.365435,4.873754,Vattenfall,AC,11.04,1054 ZH
2616,ALF-0003720_2,Amsterdam,Leeuwendalersweg 31,Alfen BV,52.3795952,4.8419869,Vattenfall,AC,11.04,1061 BA
2617,ALF-0005585_1,Amsterdam,Pieter Aertszstraat 110,Alfen BV,52.3529487,4.9045608,Vattenfall,AC,11.04,1074 VT
2618,ALF-0003723_1,Amsterdam,Blasiusstraat 66,Alfen BV,52.3567205,4.909934,Vattenfall,AC,11.04,1091 CV
2619,ALF-0005590_1,Amsterdam,Commelinstraat 12,Alfen BV,52.3631655,4.9243602,Vattenfall,AC,11.04,1093 VD
2620,ALF-0003727_1,Amsterdam,Honthorststraat 42,Alfen BV,52.3576234,4.8855796,Vattenfall,AC,11.04,1071 DH
2621,ALF-0003730_1,Amsterdam,Walmolen 2,Alfen BV,52.4189575,4.8898744,Vattenfall,AC,11.04,1035 BK
2622,ALF-0003732_1,Amsterdam,Loefzijde 4,Alfen BV,52.4093905,4.9252357,Vattenfall,AC,11.04,1034 KX
2623,ALF-0005589_1,Amsterdam,Beloegastraat 4A,Alfen BV,52.4218213,4.8857695,Vattenfall,AC,11.04,1035 JB
2624,ALF-0005592_1,Amsterdam,Groenlust nan,Alfen BV,52.4211698617466,4.89706615130794,Vattenfall,AC,11.04,1035 LC
2625,ALF-0005587_1,Amsterdam,Wiborgeiland 99,Alfen BV,52.3940456,4.8781178,Vattenfall,AC,11.04,1013 AX
2626,ALF-0002803_1,Amsterdam,Lorentzlaan 125,Alfen BV,52.347055,4.93147,Vattenfall,AC,11.04,1097 JD
2627,EVB-P1521038_1,Amsterdam,Transvaalkade 111,EV-BOX,52.351276,4.918745,Vattenfall,AC,11.04,1091 LR
2628,ALF-0002807_1,Amsterdam,Galileiplantsoen 76,Alfen BV,52.354138,4.940776,Vattenfall,AC,11.04,1098 NB
2629,EVB-P1539162_1,Amsterdam,Lauriergracht 4,EV-BOX,52.371853,4.882241,Vattenfall,AC,11.04,1016 RL
2630,ALF-0002817_1,Amsterdam,Elandsgracht 63,Alfen BV,52.369425,4.880176,Vattenfall,AC,11.04,1016 TP
2631,ALF-0005599_1,Amsterdam,Magnoliastraat 8,Alfen BV,52.3886897,4.9078517,Vattenfall,AC,11.04,1031 VD
2632,ALF-0003784_1,Amsterdam,Lumeijstraat 43,Alfen BV,52.373844,4.8609137,Vattenfall,AC,11.04,1056 VV
2633,EVB-P1541108_1,Amsterdam,De Rijpgracht 35,EV-BOX,52.377248,4.860976,Vattenfall,AC,11.04,1056 XR
2634,ALF-0005597_1,Amsterdam,IJplein 28,Alfen BV,52.382758,4.9099226,Vattenfall,AC,11.04,1021 LL
2635,ALF-0003770_1,Amsterdam,Heggerankweg 49,Alfen BV,52.3959429,4.9131077,Vattenfall,AC,11.04,1032 JB
2636,ALF-0002802_1,Amsterdam,Franz Zieglerstraat 80 TO,Alfen BV,52.352429,5.007786,Vattenfall,AC,11.04,1087 HN
2637,ALF-0002808_1,Amsterdam,Van Ostadestraat 243,Alfen BV,52.3534,4.899345,Vattenfall,AC,11.04,1073 TN
2638,ALF-0002804_1,Amsterdam,Humberweg 2-2,Alfen BV,52.391337,4.830303,Vattenfall,AC,11.04,1043 AC
2639,EVB-P1835254_1,Amsterdam,Rietwijkerstraat 54,EV-BOX,52.34956,4.847396,Vattenfall,AC,11.04,1059 XB
2640,ALF-0002809_1,Amsterdam,Van Ostadestraat 241,Alfen BV,52.353379,4.899201,Vattenfall,AC,11.04,1073 TN
2641,EVB-P1552227_1,Amsterdam,Fahrenheitstraat 99,EV-BOX,52.3444,4.92615,Vattenfall,AC,11.04,1097 PP
2642,EVB-P1523038_1,Amsterdam,P.C. Hooftstraat 32,EV-BOX,52.360826,4.882636,Vattenfall,AC,11.04,1071 BZ
2643,ALF-0005594_1,Diemen,Venserweg 21F,Alfen BV,52.333138,4.9639921,Vattenfall,AC,11.04,1112 AR
2644,ALF-0002810_1,Amsterdam,Oostzanerdijk 57,Alfen BV,52.415773,4.894984,Vattenfall,AC,11.04,1033 AA
2645,ALF-0002812_1,Amsterdam,Cabotstraat 21,Alfen BV,52.368137,4.855483,Vattenfall,AC,11.04,1057 VP
2646,EVB-P1928225_1,Amsterdam,Hemsterhuisstraat 79,EV-BOX,52.362596,4.826663,Vattenfall,AC,11.04,1065 JX
2647,EVB-P1835318_1,Amsterdam,Kamperfoelieweg 29,EV-BOX,52.394781,4.914208,Vattenfall,AC,11.04,1032 HE
2648,EVB-P1520080_1,Amsterdam,Spuistraat 3,EV-BOX,52.377157,4.89413,Vattenfall,AC,11.04,1012 SP
2649,EVB-P1427131_1,Amsterdam,Grianestraat 1,EV-BOX,52.379129,4.850371,Vattenfall,AC,11.04,1055 EX
2650,ALF-0002813_1,Amsterdam,Raamplein 1 E,Alfen BV,52.3662983,4.8803324,Vattenfall,AC,11.04,1016 XK
2651,EVB-P1843511_1,Amsterdam,Plantage Doklaan 42,EV-BOX,52.368142,4.91286,Vattenfall,AC,11.04,1018 CN
2652,EVB-P1552348_1,Amsterdam,Van Beuningenplein 71,EV-BOX,52.380891,4.870827,Vattenfall,AC,11.04,1051 VT
2653,EVB-P1835290_1,Amsterdam,Soesterberghof 105,EV-BOX,52.295874,4.980362,Vattenfall,AC,11.04,1107 ST
2654,EVB-P1539151_1,Amsterdam,Diemerparklaan 11,EV-BOX,52.354396,4.993955,Vattenfall,AC,11.04,1087 EM
2655,ALF-0002819_1,Amsterdam,Velazquezstraat 2,Alfen BV,52.345541,4.875052,Vattenfall,AC,11.04,1077 NH
2656,EVB-P1525072_1,Amsterdam,WG-plein 100,EV-BOX,52.3641022,4.8706926,Vattenfall,AC,11.04,1054 SC
2657,ALF-0003029_1,Amsterdam,Zieseniskade 25,Alfen BV,52.361699,4.88649,Vattenfall,AC,11.04,1017 RT
2658,EVB-P1552262_1,Amsterdam,IJburglaan 1554,EV-BOX,52.3513622,5.0021868,Vattenfall,AC,11.04,1087 MA
2659,EVB-P1552228_1,Amsterdam,Erich Salomonstraat 519,EV-BOX,52.356192,4.998707,Vattenfall,AC,11.04,1087 GT
2660,ALF-0005598_1,Amsterdam,Ilperveldstraat 91,Alfen BV,52.3953925,4.9449598,Vattenfall,AC,11.04,1024 PJ
2661,EVB-P1541137_1,Amsterdam,Loosdrechtdreef 3,EV-BOX,52.311729,4.986278,Vattenfall,AC,11.04,1108 AX
2662,EVB-P1518125_1,Amsterdam,Prinsengracht 730,EV-BOX,52.361564,4.895276,Vattenfall,AC,11.04,1017 LC
2663,ALF-0002821_2,Amsterdam,Biesboschstraat 5,Alfen BV,52.345392,4.899317,Vattenfall,AC,11.04,1078 MK
2664,EVB-P1843510_1,Amsterdam,Erich Salomonstraat 92,EV-BOX,52.357038,4.99677,Vattenfall,AC,11.04,1087 EH
2665,EVB-P1917121_1,Amsterdam,Cornelis Schuurmanhof 20,EV-BOX,52.29734,4.993589,Vattenfall,AC,11.04,1106 WR
2666,EVB-P1608476_1,Amsterdam,Efua Sutherlandstraat 5,EV-BOX,52.321408,4.967797,Vattenfall,AC,11.04,1103 MP
2667,ALF-0005595_1,Amsterdam,Noorder IJdijk 113,Alfen BV,52.3837538,4.9628667,Vattenfall,AC,11.04,1023 NT
2668,EVB-P1539299_1,Amsterdam,Renooiplein 3,EV-BOX,52.2945754,4.975331,Vattenfall,AC,11.04,1107 EA
2669,ALF-0002823_1,Amsterdam,Von Liebigweg 73,Alfen BV,52.343606,4.928598,Vattenfall,AC,11.04,1097 RM
2670,ALF-0005600_1,Amsterdam,Diemerparklaan 387,Alfen BV,52.3571509,4.9975558,Vattenfall,AC,11.04,1087 EB
2671,EVB-P1917059_1,Amsterdam,Bertrand Russellstraat 15-1,EV-BOX,52.347769,4.920545,Vattenfall,AC,11.04,1097 HL
2672,EVB-P1607138_1,Amsterdam,Zaaiersweg 133,EV-BOX,52.341066,4.940809,Vattenfall,AC,11.04,1097 SR
2673,EVB-P1541057_1,Amsterdam,Plantage Muidergracht 4,EV-BOX,52.365979,4.90949,Vattenfall,AC,11.04,1018 TV
2674,ALF-0002822_1,Amsterdam,Opijnenhof 138,Alfen BV,52.29499,4.968454,Vattenfall,AC,11.04,1106 XZ
2675,EVB-P1541122_1,Amsterdam,Derde Weteringdwarsstraat 8,EV-BOX,52.361089,4.889267,Vattenfall,AC,11.04,1017 TC
2676,ALF-0005593_1,Amsterdam,Dwergvinvisstraat 53,Alfen BV,52.422724,4.886631,Vattenfall,AC,11.04,1035 HN
2677,ALF-0002825_1,Amsterdam,Middenweg 460,Alfen BV,52.34193,4.948755,Vattenfall,AC,11.04,1097 VD
2678,EVB-P1552219_1,Amsterdam,Waterkeringweg 1,EV-BOX,52.385108,4.86689,Vattenfall,AC,11.04,1051 NX
2679,ALF-0005603_1,Amsterdam,Titiaanstraat 7,Alfen BV,52.3497672,4.8703941,Vattenfall,AC,11.04,1077 RC
2680,EVB-P1515011_1,Amsterdam,H.J.E. Wenckebachweg 6,EV-BOX,52.336687,4.927955,Vattenfall,AC,11.04,1096 AN
2681,ALF-0003764_1,Amsterdam,Stadionkade 127,Alfen BV,52.342893,4.860193,Vattenfall,AC,11.04,1076 BR
2682,EVB-P1541085_1,Amsterdam,Buitendijk 1,EV-BOX,52.424196,4.895377,Vattenfall,AC,11.04,1035 KG
2683,EVB-P1541135_1,Amsterdam,Roerstraat 6,EV-BOX,52.345097,4.899784,Vattenfall,AC,11.04,1078 LN
2684,ALF-0005605_1,Amsterdam,Bijlmerdreef 661,Alfen BV,52.3175504,4.9595321,Vattenfall,AC,11.04,1102 RR
2685,ALF-0003766_1,Amsterdam,Emanzana 2,Alfen BV,52.324729,4.963772,Vattenfall,AC,11.04,1103 AV
2686,EVB-P1552319_1,Amsterdam,Sarphatipark 103,EV-BOX,52.355339,4.898231,Vattenfall,AC,11.04,1073 CV
2687,EVB-P1916353_1,Amsterdam,Hondecoeterstraat 12,EV-BOX,52.354334,4.878283,Vattenfall,AC,11.04,1071 LR
2688,ALF-0002880_1,Amsterdam,Haarlemmerweg 479,Alfen BV,52.384917,4.858062,Vattenfall,AC,11.04,1055 PK
2689,EVB-P1552148_1,Amsterdam,Van Marwijk Kooystraat 1,EV-BOX,52.33267,4.922434,Vattenfall,AC,11.04,1114 AG
2690,EVB-P1520015_1,Amsterdam,Willem Fenengastraat 23,EV-BOX,52.333221,4.916997,Vattenfall,AC,11.04,1096 BL
2691,ALF-0003768_1,Amsterdam,Marianne Philipsstraat 35,Alfen BV,52.375213,4.824838,Vattenfall,AC,11.04,1064 EZ
2692,ALF-0005440_1,Amsterdam,Tugelaweg 12,Alfen BV,52.3573289,4.9260769,Vattenfall,AC,11.04,1092 VC
2693,EVB-P1541067_1,Amsterdam,Herengracht 120,EV-BOX,52.375774,4.888633,Vattenfall,AC,11.04,1015 BT
2694,ALF-0009575_1,Amsterdam,Faas Wilkesstraat 451,Alfen BV,52.3727118366262,4.96912402513122,Vattenfall,AC,11.04,1095 MD
2695,EVB-P1917058_1,Amsterdam,Reinaert de Vosstraat 5-1,EV-BOX,52.378809,4.856119,Vattenfall,AC,11.04,1055 CL
2696,EVB-P1523047_1,Amsterdam,Comeniusstraat 837,EV-BOX,52.359081,4.82214,Vattenfall,AC,11.04,1065 CJ
2697,EVB-P1523032_1,Amsterdam,Valeriusstraat 40,EV-BOX,52.354764,4.871231,Vattenfall,AC,11.04,1071 MN
2698,EVB-P1843487_1,Amsterdam,Marnixstraat 240,EV-BOX,52.370634,4.876618,Vattenfall,AC,11.04,1016 TL
2699,EVB-P1514048_1,Amsterdam,T.T. Melissaweg 47,EV-BOX,52.406639,4.884682,Vattenfall,AC,11.04,1033 SP
2700,ALF-0005444_1,Amsterdam,Johannes Verhulststraat 133,Alfen BV,52.3539277,4.8703444,Vattenfall,AC,11.04,1071 NA
2701,ALF-0003034_1,Amsterdam,Rijnsburgstraat 91,Alfen BV,52.346668,4.847073,Vattenfall,AC,11.04,1059 AT
2702,EVB-P1529008_1,Amsterdam,Bentinckstraat 70,EV-BOX,52.3833108,4.8718499,Vattenfall,AC,11.04,1051 GN
2703,ALF-0003038_1,Amsterdam,Jasper Warnerstraat 4,Alfen BV,52.374885,4.797254,Vattenfall,AC,11.04,1067 PX
2704,ALF-0005445_1,Amsterdam,Wanningstraat 2,Alfen BV,52.3566797,4.877234,Vattenfall,AC,11.04,1071 LB
2705,EVB-P1427095_1,Amsterdam,Henrick de Keijserplein 22,EV-BOX,52.350913,4.898133,Vattenfall,AC,11.04,1073 SZ
2706,EVB-P1917087_1,Amsterdam,Purmerweg 2,EV-BOX,52.393066,4.937867,Vattenfall,AC,11.04,1023 BA
2707,ALF-0003039_1,Amsterdam,Donker Curtiusstraat 16,Alfen BV,52.378396,4.871064,Vattenfall,AC,11.04,1051 JN
2708,EVB-P1542133_1,Amsterdam,Valeriusstraat 198,EV-BOX,52.352445,4.862213,Vattenfall,AC,11.04,1075 GJ
2709,EVB-P1427068_1,Amsterdam,Prinsengracht 155,EV-BOX,52.378314,4.886623,Vattenfall,AC,11.04,1015 DR
2710,ALF-0005446_1,Amsterdam,Van Speijkstraat 137,Alfen BV,52.370265,4.8600735,Vattenfall,AC,11.04,1057 GV
2711,ALF-0003036_1,Amsterdam,Palestrinastraat 2,Alfen BV,52.356556,4.877292,Vattenfall,AC,11.04,1071 LE
2712,EVB-P1552311_1,Amsterdam,Van Speijkstraat 90,EV-BOX,52.368884,4.860473,Vattenfall,AC,11.04,1057 HE
2713,EVB-P1917083_1,Amsterdam,Solebaystraat 2,EV-BOX,52.382189,4.853764,Vattenfall,AC,11.04,1055 ZR
2714,EVB-P1514006_1,Amsterdam,Eva Besnyostraat 209,EV-BOX,52.351038,5.00605,Vattenfall,AC,11.04,1087 LG
2715,EVB-P1834158_1,Amsterdam,Loenermark 900,EV-BOX,52.399477,4.932203,Vattenfall,AC,11.04,1025 VR
2716,EVB-P1520097_1,Amsterdam,Ite Boeremastraat 2,EV-BOX,52.362938,4.869536,Vattenfall,AC,11.04,1054 PT
2717,ALF-0003033_1,Amsterdam,Rietwijkerstraat 1,Alfen BV,52.349034,4.851152,Vattenfall,AC,11.04,1059 VV
2718,EVB-P1418179_1,Amsterdam,Bloemgracht 144,EV-BOX,52.374269,4.878635,Vattenfall,AC,11.04,1015 TR
2719,EVB-P1552339_1,Amsterdam,Valschermkade 19,EV-BOX,52.342303,4.845679,Vattenfall,AC,11.04,1059 CD
2720,EVB-P1552009_1,Amsterdam,Rijswijkstraat 345,EV-BOX,52.34999,4.83849,Vattenfall,AC,11.04,1062 XR
2721,ALF-0005447_1,Amsterdam,Levantkade 173,Alfen BV,52.3765005,4.9435103,Vattenfall,AC,11.04,1019 ME
2722,ALF-0003037_1,Amsterdam,Theophile de Bockstraat 73,Alfen BV,52.354768,4.847527,Vattenfall,AC,11.04,1058 VA
2723,EVB-P1916087_1,Amsterdam,Meer en Vaart 101,EV-BOX,52.362706,4.806696,Vattenfall,AC,11.04,1068 KZ
2724,EVB-P1427107_1,Amsterdam,Claus van Amsbergstraat 100,EV-BOX,52.318237,4.957849,Vattenfall,AC,11.04,1102 AZ
2725,EVB-P1928159_1,Amsterdam,Geervliet 42,EV-BOX,52.3302339,4.880151,Vattenfall,AC,11.04,1082 NV
2726,ALF-0003035_1,Amsterdam,Amstelkade 124,Alfen BV,52.347855,4.893659,Vattenfall,AC,11.04,1078 AS
2727,EVB-P1552481_1,Amsterdam,Berlaarstraat 291,EV-BOX,52.3457963,4.8051775,Vattenfall,AC,11.04,1066 SK
2728,EVB-P1541116_1,Amsterdam,Stadionkade 22,EV-BOX,52.34464,4.871348,Vattenfall,AC,11.04,1077 VL
2729,EVB-P1928237_1,Amsterdam,Eerste Helmersstraat 185,EV-BOX,52.361803,4.868437,Vattenfall,AC,11.04,1054 DT
2730,EVB-P1552283_1,Amsterdam,Maasstraat 83,EV-BOX,52.344423,4.895737,Vattenfall,AC,11.04,1078 HG
2731,ALF-0005448_1,Amsterdam,Bosboom Toussaintstraat 45,Alfen BV,52.3653602,4.8755964,Vattenfall,AC,11.04,1054 AN
2732,EVB-P1552223_1,Amsterdam,Jan van Eijckstraat 10,EV-BOX,52.350018,4.876973,Vattenfall,AC,11.04,1077 LK
2733,EVB-P1928249_1,Amsterdam,Alfred Doblinstraat 85,EV-BOX,52.319721,4.94365,Vattenfall,AC,11.04,1102 VJ
2734,EVB-P1539156_1,Amsterdam,Van Leijenberghlaan 4,EV-BOX,52.332721,4.879073,Vattenfall,AC,11.04,1082 GM
2735,EVB-P1542026_1,Amsterdam,Admiraal de Ruijterweg 123,EV-BOX,52.373046,4.858978,Vattenfall,AC,11.04,1056 EW
2736,ALF-0003040_1,Amsterdam,Keizersgracht 555,Alfen BV,52.364314,4.89002,Vattenfall,AC,11.04,1017 DR
2737,EVB-P1552285_1,Amsterdam,Keizersgracht 150,EV-BOX,52.376197,4.886439,Vattenfall,AC,11.04,1015 CX
2738,EVB-P1542131_1,Amsterdam,KNSM-Laan 202,EV-BOX,52.3765,4.938333,Vattenfall,AC,11.04,1019 LL
2739,EVB-P1531141_1,Amsterdam,Pieter Calandlaan 931,EV-BOX,52.351748,4.799083,Vattenfall,AC,11.04,1068 SH
2740,EVB-P1916086_1,Amsterdam,Evertsweertstraat 36-2,EV-BOX,52.356762,4.794636,Vattenfall,AC,11.04,1069 EB
2741,ALF-0003041_1,Amsterdam,Linnaeuskade 21,Alfen BV,52.356078,4.931343,Vattenfall,AC,11.04,1098 BG
2742,EVB-P1409002_1,Amsterdam,Gerrit van der Veenstraat 177,EV-BOX,52.348539,4.867581,Vattenfall,AC,11.04,1077 EB
2743,EVB-P1917108_1,Amsterdam,Plantage Muidergracht 6A,EV-BOX,52.365629,4.910551,Vattenfall,AC,11.04,1018 TV
2744,EVB-P1542156_1,Amsterdam,Brederodestraat 74,EV-BOX,52.361394,4.864551,Vattenfall,AC,11.04,1054 MG
2745,EVB-P1450099_1,Amsterdam,Goeman Borgesiusstraat 74,EV-BOX,52.377399,4.797075,Vattenfall,AC,11.04,1067 LT
2746,EVB-P1835292_1,Amsterdam,Paul Scholtenstraat 65,EV-BOX,52.382249,4.816184,Vattenfall,AC,11.04,1063 NE
2747,ALF-0003045_1,Amsterdam,Sloestraat 12,Alfen BV,52.347672,4.889303,Vattenfall,AC,11.04,1078 BG
2748,EVB-P1539292_1,Amsterdam,Wedderborg 2,EV-BOX,52.334344,4.873365,Vattenfall,AC,11.04,1082 TA
2749,EVB-P1843458_1,Amsterdam,Jacob van Wassenaar Obdamstraat 26,EV-BOX,52.370107,4.86182,Vattenfall,AC,11.04,1057 JS
2750,ALF-0005450_1,Amsterdam,Van Der Duijnstraat 4,Alfen BV,52.3853336,4.8766253,Vattenfall,AC,11.04,1051 AV
2751,EVB-P1409011_1,Amsterdam,Orlyplein 150-1,EV-BOX,52.387617,4.837196,Vattenfall,AC,11.04,1043 DV
2752,EVB-P1427083_1,Amsterdam,Roerstraat 60,EV-BOX,52.344646,4.897698,Vattenfall,AC,11.04,1078 LR
2753,EVB-P1928226_1,Amsterdam,Le Tourmalet 54,EV-BOX,52.351513,4.772171,Vattenfall,AC,11.04,1060 NX
2754,ALF-0003044_1,Amsterdam,Sloestraat 10,Alfen BV,52.347727,4.889308,Vattenfall,AC,11.04,1078 BG
2755,EVB-P1917099_1,Amsterdam,Van Breestraat 111,EV-BOX,52.355887,4.872984,Vattenfall,AC,11.04,1071 ZK
2756,EVB-P1427062_1,Amsterdam,Eerste van der Helststraat 8,EV-BOX,52.357109,4.892648,Vattenfall,AC,11.04,1072 NV
2757,ALF-0005449_1,Amsterdam,Van Der Duijnstraat 6,Alfen BV,52.3852746,4.8766267,Vattenfall,AC,11.04,1051 AV
2758,ALF-0003046_1,Amsterdam,Mauritskade 55A,Alfen BV,52.361613,4.917844,Vattenfall,AC,11.04,1092 AD
2759,EVB-P1916255_1,Amsterdam,Karel du Jardinstraat 19,EV-BOX,52.3512182,4.8932647,Vattenfall,AC,11.04,1072 SE
2760,EVB-P1626376_1,Amsterdam,Jollenpad 12A,EV-BOX,52.335322,4.849243,Vattenfall,AC,11.04,1081 KC
2761,EVB-P1839611_1,Amsterdam,John Blankensteinstraat 55,EV-BOX,52.375081,4.965741,Vattenfall,AC,11.04,1095 MB
2762,EVB-P1612192_1,Amsterdam,Marco Polostraat 226,EV-BOX,52.370709,4.855503,Vattenfall,AC,11.04,1057 XA
2763,EVB-P1427272_1,Amsterdam,Hugo de Grootkade 4,EV-BOX,52.373397,4.874707,Vattenfall,AC,11.04,1052 LP
2764,ALF-0003047_1,Amsterdam,Kuipersstraat 4-2,Alfen BV,52.35449,4.905668,Vattenfall,AC,11.04,1074 EK
2765,EVB-P1843476_1,Amsterdam,De Wittenkade 122,EV-BOX,52.382456,4.875483,Vattenfall,AC,11.04,1051 AL
2766,ALF-0003043_1,Amsterdam,Bernard Zweerskade 18A,Alfen BV,52.345006,4.877997,Vattenfall,AC,11.04,1077 TZ
2767,EVB-P1612351_1,Amsterdam,Valeriusstraat 85,EV-BOX,52.354086,4.868661,Vattenfall,AC,11.04,1075 MG
2768,EVB-P1548463_1,Amsterdam,Transformatorweg 39,EV-BOX,52.391561,4.848914,Vattenfall,AC,11.04,1014 AJ
2769,EVB-P1916076_1,Amsterdam,Jacob Obrechtstraat 25,EV-BOX,52.356176,4.87537,Vattenfall,AC,11.04,1071 KE
2770,ALF-0003042_1,Amsterdam,Swammerdamstraat 26,Alfen BV,52.358018,4.90747,Vattenfall,AC,11.04,1091 RV
2771,EVB-P1541216_1,Amsterdam,Anthony Fokkerweg 1,EV-BOX,52.345333,4.846451,Vattenfall,AC,11.04,1059 CM
2772,EVB-P1541134_1,Amsterdam,Amstelkade 53,EV-BOX,52.348423,4.90141,Vattenfall,AC,11.04,1078 AJ
2773,ALF-0003051_1,Amsterdam,Kinderdijkstraat 2,Alfen BV,52.3440993,4.9025354,Vattenfall,AC,11.04,1079 GH
2774,ALF-0005452_1,Amsterdam,Veemarkt 59,Alfen BV,52.367713,4.9367378,Vattenfall,AC,11.04,1019 DA
2775,ALF-0005454_1,Amsterdam,Rozenstraat 49,Alfen BV,52.3728827,4.8815474,Vattenfall,AC,11.04,1016 NN
2776,EVB-P1928473_1,Amsterdam,Revaleiland 6,EV-BOX,52.3927021,4.879056,Vattenfall,AC,11.04,1013 AX
